response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
7940940128,Investment Management,France,Europe,Asset Manager,Middle office,table-radio,Using CTM’s Match to Instruct (M2i) workflow to auto-generate delivery (of DTC-eligible securities directly to the DTC for settlement when a trade match between an investment manager and executing broker is achieved),,No time frame
7940940128,Investment Management,France,Europe,Asset Manager,Middle office,table-radio,Hiring more staff,,No time frame
7940940128,Investment Management,France,Europe,Asset Manager,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,UK,,3
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,UK,,3
7940940128,Investment Management,France,Europe,Asset Manager,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Europe,,3
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Europe,,3
7940940128,Investment Management,France,Europe,Asset Manager,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Switzerland,,3
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Switzerland,,3
7940940128,Investment Management,France,Europe,Asset Manager,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Increased readiness for future market transitions to T+1,,Agree
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Australia,,3
7940940128,Investment Management,France,Europe,Asset Manager,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Japan,,4
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Japan,,4
7940940128,Investment Management,France,Europe,Asset Manager,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Hong Kong,,3
7940940128,Investment Management,France,Europe,Asset Manager,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Hong Kong,,3
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,UK,,2027
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Europe,,2027
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Switzerland,,2027
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Australia,,2027
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Japan,,2027
7940940128,Investment Management,France,Europe,Asset Manager,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Hong Kong,,2027
7940940128,Investment Management,France,Europe,Asset Manager,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Middle office,,Middle office
7940940128,Investment Management,France,Europe,Asset Manager,How often do you undertake the below tasks to drive your innovation? ,table-radio,Improved collateral / margin efficiency,,No opinion
7940940128,Investment Management,France,Europe,Asset Manager,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Time available to prepare (from SEC announcement),,4
7940940128,Investment Management,France,Europe,Asset Manager,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Time available to prepare (from SEC announcement),,4
7940940128,Investment Management,France,Europe,Asset Manager,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Time available to prepare (from SEC announcement),,4
7940940128,Investment Management,France,Europe,Asset Manager,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Clarity on rules and T+1 market operating framework,,4
7940940128,Investment Management,France,Europe,Asset Manager,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Clarity on rules and T+1 market operating framework,,4
7940940128,Investment Management,France,Europe,Asset Manager,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Clarity on rules and T+1 market operating framework,,4
7940940128,Investment Management,France,Europe,Asset Manager,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,My firm's investments in trade flow automation,,5
7940940128,Investment Management,France,Europe,Asset Manager,Who do you see as the key partners in resolving the expansion projects above?,table-stars,My firm's investments in trade flow automation,,5
7940940128,Investment Management,France,Europe,Asset Manager,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,My firm's investments in trade flow automation,,5
7940940128,Investment Management,France,Europe,Asset Manager,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Additional hiring,,1
7940940128,Investment Management,France,Europe,Asset Manager,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Additional hiring,,1
7940940128,Investment Management,France,Europe,Asset Manager,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Additional hiring,,1
7940940128,Investment Management,France,Europe,Asset Manager,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Industry collaboration (and leadership by key associations),,5
